Date,Team,Pitcher,Open,Close,OpenOU,CloseOU
623,SFO,S ANDERSON -R,130,131,9,9
623,ARI,M KELLY -R,-150,-141,9,9
623,TOR,M STROMAN -R,151,150,9.5,10
623,BOS,R PORCELLO -R,-175,-160,9.5,10
623,DET,D NORRIS -L,176,165,9,9.5
623,CLE,Z PLESAC -R,-210,-180,9,9.5
623,HOU,J VERLANDER -R,-125,-125,9,10
623,NYY,J HAPP -L,105,115,9,10
623,MIN,M PINEDA -R,-170,-140,10,10.5
623,KAN,H BAILEY -R,148,130,10,10.5
623,CWS,I NOVA -R,110,115,11,12
623,TEX,A SAMPSON -R,-130,-125,11,12
623,TAM,R STANEK -R,-110,112,9,9
623,OAK,B ANDERSON -L,-110,-122,9,9
623,BAL,G YNOA -R,130,161,9.5,10
623,SEA,Y KIKUCHI -L,-150,-172,9.5,10
623,LAA,T SKAGGS -L,115,133,9,9
623,STL,M MIKOLAS -R,-135,-143,9,9
